easting,northing,name,elevation
618120.9405940594,3355460.663366337,gauge_2179,0
618120.9405940594,3355666.584158416,gauge_2180,0
618120.9405940594,3355872.504950495,gauge_2181,0
618120.9405940594,3356078.425742574,gauge_2182,0
618120.9405940594,3356284.3465346536,gauge_2183,0
618120.9405940594,3356490.2673267326,gauge_2184,0
618120.9405940594,3356696.1881188117,gauge_2185,0
618120.9405940594,3356902.108910891,gauge_2186,0
618120.9405940594,3357108.0297029703,gauge_2187,0
618120.9405940594,3357313.9504950494,gauge_2188,0
618120.9405940594,3357519.871287129,gauge_2189,0
618120.9405940594,3357725.792079208,gauge_2190,0
618120.9405940594,3357931.712871287,gauge_2191,0
618120.9405940594,3358137.6336633665,gauge_2192,0
618120.9405940594,3358343.5544554456,gauge_2193,0
618120.9405940594,3358549.4752475247,gauge_2194,0
618120.9405940594,3358755.3960396037,gauge_2195,0
618120.9405940594,3358961.3168316833,gauge_2196,0
618120.9405940594,3359167.2376237623,gauge_2197,0
618120.9405940594,3359373.1584158414,gauge_2198,0
618120.9405940594,3359579.079207921,gauge_2199,0
618337.5742574257,3339192.920792079,gauge_220,0
618337.5742574257,3339398.8415841586,gauge_221,0
618337.5742574257,3339604.7623762377,gauge_222,0
618337.5742574257,3339810.6831683167,gauge_223,0
618337.5742574257,3340016.6039603963,gauge_224,0
618337.5742574257,3340222.5247524753,gauge_225,0
618337.5742574257,3340428.4455445544,gauge_226,0
618337.5742574257,3340634.3663366335,gauge_227,0
618337.5742574257,3340840.287128713,gauge_228,0
618337.5742574257,3341046.207920792,gauge_229,0
618337.5742574257,3341252.128712871,gauge_2210,0
618337.5742574257,3341458.0495049506,gauge_2211,0
618337.5742574257,3341663.9702970297,gauge_2212,0
618337.5742574257,3341869.891089109,gauge_2213,0
618337.5742574257,3342075.8118811883,gauge_2214,0
618337.5742574257,3342281.7326732674,gauge_2215,0
618337.5742574257,3342487.6534653464,gauge_2216,0
618337.5742574257,3342693.574257426,gauge_2217,0
618337.5742574257,3342899.495049505,gauge_2218,0
618337.5742574257,3343105.415841584,gauge_2219,0
618337.5742574257,3343311.336633663,gauge_2220,0
618337.5742574257,3343517.2574257427,gauge_2221,0
618337.5742574257,3343723.1782178218,gauge_2222,0
618337.5742574257,3343929.099009901,gauge_2223,0
618337.5742574257,3344135.0198019804,gauge_2224,0
618337.5742574257,3344340.9405940594,gauge_2225,0
618337.5742574257,3344546.8613861385,gauge_2226,0
618337.5742574257,3344752.782178218,gauge_2227,0
618337.5742574257,3344958.702970297,gauge_2228,0
618337.5742574257,3345164.623762376,gauge_2229,0
618337.5742574257,3345370.5445544557,gauge_2230,0
618337.5742574257,3345576.4653465347,gauge_2231,0
618337.5742574257,3345782.386138614,gauge_2232,0
618337.5742574257,3345988.306930693,gauge_2233,0
618337.5742574257,3346194.2277227724,gauge_2234,0
618337.5742574257,3346400.1485148515,gauge_2235,0
618337.5742574257,3346606.0693069305,gauge_2236,0
618337.5742574257,3346811.99009901,gauge_2237,0
618337.5742574257,3347017.910891089,gauge_2238,0
618337.5742574257,3347223.831683168,gauge_2239,0
618337.5742574257,3347429.7524752477,gauge_2240,0
618337.5742574257,3347635.673267327,gauge_2241,0
618337.5742574257,3347841.594059406,gauge_2242,0
618337.5742574257,3348047.5148514854,gauge_2243,0
618337.5742574257,3348253.4356435644,gauge_2244,0
618337.5742574257,3348459.3564356435,gauge_2245,0
618337.5742574257,3348665.2772277226,gauge_2246,0
618337.5742574257,3348871.198019802,gauge_2247,0
618337.5742574257,3349077.118811881,gauge_2248,0
618337.5742574257,3349283.0396039602,gauge_2249,0
618337.5742574257,3349488.9603960398,gauge_2250,0
618337.5742574257,3349694.881188119,gauge_2251,0
618337.5742574257,3349900.801980198,gauge_2252,0
618337.5742574257,3350106.7227722774,gauge_2253,0
618337.5742574257,3350312.6435643565,gauge_2254,0
618337.5742574257,3350518.5643564356,gauge_2255,0
618337.5742574257,3350724.4851485146,gauge_2256,0
618337.5742574257,3350930.405940594,gauge_2257,0
618337.5742574257,3351136.326732673,gauge_2258,0
618337.5742574257,3351342.2475247523,gauge_2259,0
618337.5742574257,3351548.168316832,gauge_2260,0
618337.5742574257,3351754.089108911,gauge_2261,0
618337.5742574257,3351960.00990099,gauge_2262,0
618337.5742574257,3352165.9306930695,gauge_2263,0
618337.5742574257,3352371.8514851485,gauge_2264,0
618337.5742574257,3352577.7722772276,gauge_2265,0
618337.5742574257,3352783.693069307,gauge_2266,0
618337.5742574257,3352989.613861386,gauge_2267,0
618337.5742574257,3353195.5346534653,gauge_2268,0
618337.5742574257,3353401.4554455443,gauge_2269,0
618337.5742574257,3353607.376237624,gauge_2270,0
618337.5742574257,3353813.297029703,gauge_2271,0
618337.5742574257,3354019.217821782,gauge_2272,0
618337.5742574257,3354225.1386138615,gauge_2273,0
618337.5742574257,3354431.0594059406,gauge_2274,0
618337.5742574257,3354636.9801980196,gauge_2275,0
618337.5742574257,3354842.900990099,gauge_2276,0
618337.5742574257,3355048.8217821782,gauge_2277,0
618337.5742574257,3355254.7425742573,gauge_2278,0
618337.5742574257,3355460.663366337,gauge_2279,0
618337.5742574257,3355666.584158416,gauge_2280,0
618337.5742574257,3355872.504950495,gauge_2281,0
618337.5742574257,3356078.425742574,gauge_2282,0
618337.5742574257,3356284.3465346536,gauge_2283,0
618337.5742574257,3356490.2673267326,gauge_2284,0
618337.5742574257,3356696.1881188117,gauge_2285,0
618337.5742574257,3356902.108910891,gauge_2286,0
618337.5742574257,3357108.0297029703,gauge_2287,0
618337.5742574257,3357313.9504950494,gauge_2288,0
618337.5742574257,3357519.871287129,gauge_2289,0
618337.5742574257,3357725.792079208,gauge_2290,0
618337.5742574257,3357931.712871287,gauge_2291,0
618337.5742574257,3358137.6336633665,gauge_2292,0
618337.5742574257,3358343.5544554456,gauge_2293,0
618337.5742574257,3358549.4752475247,gauge_2294,0
618337.5742574257,3358755.3960396037,gauge_2295,0
618337.5742574257,3358961.3168316833,gauge_2296,0
618337.5742574257,3359167.2376237623,gauge_2297,0
618337.5742574257,3359373.1584158414,gauge_2298,0
618337.5742574257,3359579.079207921,gauge_2299,0
618554.207920792,3339192.920792079,gauge_230,0
618554.207920792,3339398.8415841586,gauge_231,0
618554.207920792,3339604.7623762377,gauge_232,0
618554.207920792,3339810.6831683167,gauge_233,0
618554.207920792,3340016.6039603963,gauge_234,0
618554.207920792,3340222.5247524753,gauge_235,0
618554.207920792,3340428.4455445544,gauge_236,0
618554.207920792,3340634.3663366335,gauge_237,0
618554.207920792,3340840.287128713,gauge_238,0
618554.207920792,3341046.207920792,gauge_239,0
618554.207920792,3341252.128712871,gauge_2310,0
618554.207920792,3341458.0495049506,gauge_2311,0
618554.207920792,3341663.9702970297,gauge_2312,0
618554.207920792,3341869.891089109,gauge_2313,0
618554.207920792,3342075.8118811883,gauge_2314,0
618554.207920792,3342281.7326732674,gauge_2315,0
618554.207920792,3342487.6534653464,gauge_2316,0
618554.207920792,3342693.574257426,gauge_2317,0
618554.207920792,3342899.495049505,gauge_2318,0
618554.207920792,3343105.415841584,gauge_2319,0
618554.207920792,3343311.336633663,gauge_2320,0
618554.207920792,3343517.2574257427,gauge_2321,0
618554.207920792,3343723.1782178218,gauge_2322,0
618554.207920792,3343929.099009901,gauge_2323,0
618554.207920792,3344135.0198019804,gauge_2324,0
618554.207920792,3344340.9405940594,gauge_2325,0
618554.207920792,3344546.8613861385,gauge_2326,0
618554.207920792,3344752.782178218,gauge_2327,0
618554.207920792,3344958.702970297,gauge_2328,0
618554.207920792,3345164.623762376,gauge_2329,0
618554.207920792,3345370.5445544557,gauge_2330,0
618554.207920792,3345576.4653465347,gauge_2331,0
618554.207920792,3345782.386138614,gauge_2332,0
618554.207920792,3345988.306930693,gauge_2333,0
618554.207920792,3346194.2277227724,gauge_2334,0
618554.207920792,3346400.1485148515,gauge_2335,0
618554.207920792,3346606.0693069305,gauge_2336,0
618554.207920792,3346811.99009901,gauge_2337,0
618554.207920792,3347017.910891089,gauge_2338,0
618554.207920792,3347223.831683168,gauge_2339,0
618554.207920792,3347429.7524752477,gauge_2340,0
618554.207920792,3347635.673267327,gauge_2341,0
618554.207920792,3347841.594059406,gauge_2342,0
618554.207920792,3348047.5148514854,gauge_2343,0
618554.207920792,3348253.4356435644,gauge_2344,0
618554.207920792,3348459.3564356435,gauge_2345,0
618554.207920792,3348665.2772277226,gauge_2346,0
618554.207920792,3348871.198019802,gauge_2347,0
618554.207920792,3349077.118811881,gauge_2348,0
618554.207920792,3349283.0396039602,gauge_2349,0
618554.207920792,3349488.9603960398,gauge_2350,0
618554.207920792,3349694.881188119,gauge_2351,0
618554.207920792,3349900.801980198,gauge_2352,0
618554.207920792,3350106.7227722774,gauge_2353,0
618554.207920792,3350312.6435643565,gauge_2354,0
618554.207920792,3350518.5643564356,gauge_2355,0
618554.207920792,3350724.4851485146,gauge_2356,0
618554.207920792,3350930.405940594,gauge_2357,0
618554.207920792,3351136.326732673,gauge_2358,0
618554.207920792,3351342.2475247523,gauge_2359,0
618554.207920792,3351548.168316832,gauge_2360,0
618554.207920792,3351754.089108911,gauge_2361,0
618554.207920792,3351960.00990099,gauge_2362,0
618554.207920792,3352165.9306930695,gauge_2363,0
618554.207920792,3352371.8514851485,gauge_2364,0
618554.207920792,3352577.7722772276,gauge_2365,0
618554.207920792,3352783.693069307,gauge_2366,0
618554.207920792,3352989.613861386,gauge_2367,0
618554.207920792,3353195.5346534653,gauge_2368,0
618554.207920792,3353401.4554455443,gauge_2369,0
618554.207920792,3353607.376237624,gauge_2370,0
618554.207920792,3353813.297029703,gauge_2371,0
618554.207920792,3354019.217821782,gauge_2372,0
618554.207920792,3354225.1386138615,gauge_2373,0
618554.207920792,3354431.0594059406,gauge_2374,0
618554.207920792,3354636.9801980196,gauge_2375,0
618554.207920792,3354842.900990099,gauge_2376,0
618554.207920792,3355048.8217821782,gauge_2377,0
618554.207920792,3355254.7425742573,gauge_2378,0
618554.207920792,3355460.663366337,gauge_2379,0
618554.207920792,3355666.584158416,gauge_2380,0
618554.207920792,3355872.504950495,gauge_2381,0
618554.207920792,3356078.425742574,gauge_2382,0
618554.207920792,3356284.3465346536,gauge_2383,0
618554.207920792,3356490.2673267326,gauge_2384,0
618554.207920792,3356696.1881188117,gauge_2385,0
618554.207920792,3356902.108910891,gauge_2386,0
618554.207920792,3357108.0297029703,gauge_2387,0
618554.207920792,3357313.9504950494,gauge_2388,0
618554.207920792,3357519.871287129,gauge_2389,0
618554.207920792,3357725.792079208,gauge_2390,0
618554.207920792,3357931.712871287,gauge_2391,0
618554.207920792,3358137.6336633665,gauge_2392,0
618554.207920792,3358343.5544554456,gauge_2393,0
618554.207920792,3358549.4752475247,gauge_2394,0
618554.207920792,3358755.3960396037,gauge_2395,0
618554.207920792,3358961.3168316833,gauge_2396,0
618554.207920792,3359167.2376237623,gauge_2397,0
618554.207920792,3359373.1584158414,gauge_2398,0
618554.207920792,3359579.079207921,gauge_2399,0
618770.8415841584,3339192.920792079,gauge_240,0
618770.8415841584,3339398.8415841586,gauge_241,0
618770.8415841584,3339604.7623762377,gauge_242,0
618770.8415841584,3339810.6831683167,gauge_243,0
618770.8415841584,3340016.6039603963,gauge_244,0
618770.8415841584,3340222.5247524753,gauge_245,0
618770.8415841584,3340428.4455445544,gauge_246,0
618770.8415841584,3340634.3663366335,gauge_247,0
618770.8415841584,3340840.287128713,gauge_248,0
618770.8415841584,3341046.207920792,gauge_249,0
618770.8415841584,3341252.128712871,gauge_2410,0
618770.8415841584,3341458.0495049506,gauge_2411,0
618770.8415841584,3341663.9702970297,gauge_2412,0
618770.8415841584,3341869.891089109,gauge_2413,0
618770.8415841584,3342075.8118811883,gauge_2414,0
618770.8415841584,3342281.7326732674,gauge_2415,0
618770.8415841584,3342487.6534653464,gauge_2416,0
618770.8415841584,3342693.574257426,gauge_2417,0
618770.8415841584,3342899.495049505,gauge_2418,0
618770.8415841584,3343105.415841584,gauge_2419,0
618770.8415841584,3343311.336633663,gauge_2420,0
618770.8415841584,3343517.2574257427,gauge_2421,0
618770.8415841584,3343723.1782178218,gauge_2422,0
618770.8415841584,3343929.099009901,gauge_2423,0
618770.8415841584,3344135.0198019804,gauge_2424,0
618770.8415841584,3344340.9405940594,gauge_2425,0
618770.8415841584,3344546.8613861385,gauge_2426,0
618770.8415841584,3344752.782178218,gauge_2427,0
618770.8415841584,3344958.702970297,gauge_2428,0
618770.8415841584,3345164.623762376,gauge_2429,0
618770.8415841584,3345370.5445544557,gauge_2430,0
618770.8415841584,3345576.4653465347,gauge_2431,0
618770.8415841584,3345782.386138614,gauge_2432,0
618770.8415841584,3345988.306930693,gauge_2433,0
618770.8415841584,3346194.2277227724,gauge_2434,0
618770.8415841584,3346400.1485148515,gauge_2435,0
618770.8415841584,3346606.0693069305,gauge_2436,0
618770.8415841584,3346811.99009901,gauge_2437,0
618770.8415841584,3347017.910891089,gauge_2438,0
618770.8415841584,3347223.831683168,gauge_2439,0
618770.8415841584,3347429.7524752477,gauge_2440,0
618770.8415841584,3347635.673267327,gauge_2441,0
618770.8415841584,3347841.594059406,gauge_2442,0
618770.8415841584,3348047.5148514854,gauge_2443,0
618770.8415841584,3348253.4356435644,gauge_2444,0
618770.8415841584,3348459.3564356435,gauge_2445,0
618770.8415841584,3348665.2772277226,gauge_2446,0
618770.8415841584,3348871.198019802,gauge_2447,0
618770.8415841584,3349077.118811881,gauge_2448,0
618770.8415841584,3349283.0396039602,gauge_2449,0
618770.8415841584,3349488.9603960398,gauge_2450,0
618770.8415841584,3349694.881188119,gauge_2451,0
618770.8415841584,3349900.801980198,gauge_2452,0
618770.8415841584,3350106.7227722774,gauge_2453,0
618770.8415841584,3350312.6435643565,gauge_2454,0
618770.8415841584,3350518.5643564356,gauge_2455,0
618770.8415841584,3350724.4851485146,gauge_2456,0
618770.8415841584,3350930.405940594,gauge_2457,0
618770.8415841584,3351136.326732673,gauge_2458,0
618770.8415841584,3351342.2475247523,gauge_2459,0
618770.8415841584,3351548.168316832,gauge_2460,0
618770.8415841584,3351754.089108911,gauge_2461,0
618770.8415841584,3351960.00990099,gauge_2462,0
618770.8415841584,3352165.9306930695,gauge_2463,0
618770.8415841584,3352371.8514851485,gauge_2464,0
618770.8415841584,3352577.7722772276,gauge_2465,0
618770.8415841584,3352783.693069307,gauge_2466,0
618770.8415841584,3352989.613861386,gauge_2467,0
618770.8415841584,3353195.5346534653,gauge_2468,0
618770.8415841584,3353401.4554455443,gauge_2469,0
618770.8415841584,3353607.376237624,gauge_2470,0
618770.8415841584,3353813.297029703,gauge_2471,0
618770.8415841584,3354019.217821782,gauge_2472,0
618770.8415841584,3354225.1386138615,gauge_2473,0
618770.8415841584,3354431.0594059406,gauge_2474,0
618770.8415841584,3354636.9801980196,gauge_2475,0
618770.8415841584,3354842.900990099,gauge_2476,0
618770.8415841584,3355048.8217821782,gauge_2477,0
618770.8415841584,3355254.7425742573,gauge_2478,0
618770.8415841584,3355460.663366337,gauge_2479,0
618770.8415841584,3355666.584158416,gauge_2480,0
618770.8415841584,3355872.504950495,gauge_2481,0
618770.8415841584,3356078.425742574,gauge_2482,0
618770.8415841584,3356284.3465346536,gauge_2483,0
618770.8415841584,3356490.2673267326,gauge_2484,0
618770.8415841584,3356696.1881188117,gauge_2485,0
618770.8415841584,3356902.108910891,gauge_2486,0
618770.8415841584,3357108.0297029703,gauge_2487,0
618770.8415841584,3357313.9504950494,gauge_2488,0
618770.8415841584,3357519.871287129,gauge_2489,0
618770.8415841584,3357725.792079208,gauge_2490,0
618770.8415841584,3357931.712871287,gauge_2491,0
618770.8415841584,3358137.6336633665,gauge_2492,0
618770.8415841584,3358343.5544554456,gauge_2493,0
618770.8415841584,3358549.4752475247,gauge_2494,0
618770.8415841584,3358755.3960396037,gauge_2495,0
618770.8415841584,3358961.3168316833,gauge_2496,0
618770.8415841584,3359167.2376237623,gauge_2497,0
618770.8415841584,3359373.1584158414,gauge_2498,0
618770.8415841584,3359579.079207921,gauge_2499,0
618987.4752475248,3339192.920792079,gauge_250,0
618987.4752475248,3339398.8415841586,gauge_251,0
618987.4752475248,3339604.7623762377,gauge_252,0
618987.4752475248,3339810.6831683167,gauge_253,0
618987.4752475248,3340016.6039603963,gauge_254,0
618987.4752475248,3340222.5247524753,gauge_255,0
618987.4752475248,3340428.4455445544,gauge_256,0
618987.4752475248,3340634.3663366335,gauge_257,0
618987.4752475248,3340840.287128713,gauge_258,0
618987.4752475248,3341046.207920792,gauge_259,0
618987.4752475248,3341252.128712871,gauge_2510,0
618987.4752475248,3341458.0495049506,gauge_2511,0
618987.4752475248,3341663.9702970297,gauge_2512,0
618987.4752475248,3341869.891089109,gauge_2513,0
618987.4752475248,3342075.8118811883,gauge_2514,0
618987.4752475248,3342281.7326732674,gauge_2515,0
618987.4752475248,3342487.6534653464,gauge_2516,0
618987.4752475248,3342693.574257426,gauge_2517,0
618987.4752475248,3342899.495049505,gauge_2518,0
618987.4752475248,3343105.415841584,gauge_2519,0
618987.4752475248,3343311.336633663,gauge_2520,0
618987.4752475248,3343517.2574257427,gauge_2521,0
618987.4752475248,3343723.1782178218,gauge_2522,0
618987.4752475248,3343929.099009901,gauge_2523,0
618987.4752475248,3344135.0198019804,gauge_2524,0
618987.4752475248,3344340.9405940594,gauge_2525,0
618987.4752475248,3344546.8613861385,gauge_2526,0
618987.4752475248,3344752.782178218,gauge_2527,0
618987.4752475248,3344958.702970297,gauge_2528,0
618987.4752475248,3345164.623762376,gauge_2529,0
618987.4752475248,3345370.5445544557,gauge_2530,0
618987.4752475248,3345576.4653465347,gauge_2531,0
618987.4752475248,3345782.386138614,gauge_2532,0
618987.4752475248,3345988.306930693,gauge_2533,0
618987.4752475248,3346194.2277227724,gauge_2534,0
618987.4752475248,3346400.1485148515,gauge_2535,0
618987.4752475248,3346606.0693069305,gauge_2536,0
618987.4752475248,3346811.99009901,gauge_2537,0
618987.4752475248,3347017.910891089,gauge_2538,0
618987.4752475248,3347223.831683168,gauge_2539,0
618987.4752475248,3347429.7524752477,gauge_2540,0
618987.4752475248,3347635.673267327,gauge_2541,0
618987.4752475248,3347841.594059406,gauge_2542,0
618987.4752475248,3348047.5148514854,gauge_2543,0
618987.4752475248,3348253.4356435644,gauge_2544,0
618987.4752475248,3348459.3564356435,gauge_2545,0
618987.4752475248,3348665.2772277226,gauge_2546,0
618987.4752475248,3348871.198019802,gauge_2547,0
618987.4752475248,3349077.118811881,gauge_2548,0
618987.4752475248,3349283.0396039602,gauge_2549,0
618987.4752475248,3349488.9603960398,gauge_2550,0
618987.4752475248,3349694.881188119,gauge_2551,0
618987.4752475248,3349900.801980198,gauge_2552,0
618987.4752475248,3350106.7227722774,gauge_2553,0
618987.4752475248,3350312.6435643565,gauge_2554,0
618987.4752475248,3350518.5643564356,gauge_2555,0
618987.4752475248,3350724.4851485146,gauge_2556,0
618987.4752475248,3350930.405940594,gauge_2557,0
618987.4752475248,3351136.326732673,gauge_2558,0
618987.4752475248,3351342.2475247523,gauge_2559,0
618987.4752475248,3351548.168316832,gauge_2560,0
618987.4752475248,3351754.089108911,gauge_2561,0
618987.4752475248,3351960.00990099,gauge_2562,0
618987.4752475248,3352165.9306930695,gauge_2563,0
618987.4752475248,3352371.8514851485,gauge_2564,0
618987.4752475248,3352577.7722772276,gauge_2565,0
618987.4752475248,3352783.693069307,gauge_2566,0
618987.4752475248,3352989.613861386,gauge_2567,0
618987.4752475248,3353195.5346534653,gauge_2568,0
618987.4752475248,3353401.4554455443,gauge_2569,0
618987.4752475248,3353607.376237624,gauge_2570,0
618987.4752475248,3353813.297029703,gauge_2571,0
618987.4752475248,3354019.217821782,gauge_2572,0
618987.4752475248,3354225.1386138615,gauge_2573,0
618987.4752475248,3354431.0594059406,gauge_2574,0
618987.4752475248,3354636.9801980196,gauge_2575,0
618987.4752475248,3354842.900990099,gauge_2576,0
618987.4752475248,3355048.8217821782,gauge_2577,0
618987.4752475248,3355254.7425742573,gauge_2578,0
618987.4752475248,3355460.663366337,gauge_2579,0
618987.4752475248,3355666.584158416,gauge_2580,0
618987.4752475248,3355872.504950495,gauge_2581,0
618987.4752475248,3356078.425742574,gauge_2582,0
618987.4752475248,3356284.3465346536,gauge_2583,0
618987.4752475248,3356490.2673267326,gauge_2584,0
618987.4752475248,3356696.1881188117,gauge_2585,0
618987.4752475248,3356902.108910891,gauge_2586,0
618987.4752475248,3357108.0297029703,gauge_2587,0
618987.4752475248,3357313.9504950494,gauge_2588,0
618987.4752475248,3357519.871287129,gauge_2589,0
618987.4752475248,3357725.792079208,gauge_2590,0
618987.4752475248,3357931.712871287,gauge_2591,0
618987.4752475248,3358137.6336633665,gauge_2592,0
618987.4752475248,3358343.5544554456,gauge_2593,0
618987.4752475248,3358549.4752475247,gauge_2594,0
618987.4752475248,3358755.3960396037,gauge_2595,0
618987.4752475248,3358961.3168316833,gauge_2596,0
618987.4752475248,3359167.2376237623,gauge_2597,0
618987.4752475248,3359373.1584158414,gauge_2598,0
618987.4752475248,3359579.079207921,gauge_2599,0
619204.1089108911,3339192.920792079,gauge_260,0
619204.1089108911,3339398.8415841586,gauge_261,0
619204.1089108911,3339604.7623762377,gauge_262,0
619204.1089108911,3339810.6831683167,gauge_263,0
619204.1089108911,3340016.6039603963,gauge_264,0
619204.1089108911,3340222.5247524753,gauge_265,0
619204.1089108911,3340428.4455445544,gauge_266,0
619204.1089108911,3340634.3663366335,gauge_267,0
619204.1089108911,3340840.287128713,gauge_268,0
619204.1089108911,3341046.207920792,gauge_269,0
619204.1089108911,3341252.128712871,gauge_2610,0
619204.1089108911,3341458.0495049506,gauge_2611,0
619204.1089108911,3341663.9702970297,gauge_2612,0
619204.1089108911,3341869.891089109,gauge_2613,0
619204.1089108911,3342075.8118811883,gauge_2614,0
619204.1089108911,3342281.7326732674,gauge_2615,0
619204.1089108911,3342487.6534653464,gauge_2616,0
619204.1089108911,3342693.574257426,gauge_2617,0
619204.1089108911,3342899.495049505,gauge_2618,0
619204.1089108911,3343105.415841584,gauge_2619,0
619204.1089108911,3343311.336633663,gauge_2620,0
619204.1089108911,3343517.2574257427,gauge_2621,0
619204.1089108911,3343723.1782178218,gauge_2622,0
619204.1089108911,3343929.099009901,gauge_2623,0
619204.1089108911,3344135.0198019804,gauge_2624,0
619204.1089108911,3344340.9405940594,gauge_2625,0
619204.1089108911,3344546.8613861385,gauge_2626,0
619204.1089108911,3344752.782178218,gauge_2627,0
619204.1089108911,3344958.702970297,gauge_2628,0
619204.1089108911,3345164.623762376,gauge_2629,0
619204.1089108911,3345370.5445544557,gauge_2630,0
619204.1089108911,3345576.4653465347,gauge_2631,0
619204.1089108911,3345782.386138614,gauge_2632,0
619204.1089108911,3345988.306930693,gauge_2633,0
619204.1089108911,3346194.2277227724,gauge_2634,0
619204.1089108911,3346400.1485148515,gauge_2635,0
619204.1089108911,3346606.0693069305,gauge_2636,0
619204.1089108911,3346811.99009901,gauge_2637,0
619204.1089108911,3347017.910891089,gauge_2638,0
619204.1089108911,3347223.831683168,gauge_2639,0
619204.1089108911,3347429.7524752477,gauge_2640,0
619204.1089108911,3347635.673267327,gauge_2641,0
619204.1089108911,3347841.594059406,gauge_2642,0
619204.1089108911,3348047.5148514854,gauge_2643,0
619204.1089108911,3348253.4356435644,gauge_2644,0
619204.1089108911,3348459.3564356435,gauge_2645,0
619204.1089108911,3348665.2772277226,gauge_2646,0
619204.1089108911,3348871.198019802,gauge_2647,0
619204.1089108911,3349077.118811881,gauge_2648,0
619204.1089108911,3349283.0396039602,gauge_2649,0
619204.1089108911,3349488.9603960398,gauge_2650,0
619204.1089108911,3349694.881188119,gauge_2651,0
619204.1089108911,3349900.801980198,gauge_2652,0
619204.1089108911,3350106.7227722774,gauge_2653,0
619204.1089108911,3350312.6435643565,gauge_2654,0
619204.1089108911,3350518.5643564356,gauge_2655,0
619204.1089108911,3350724.4851485146,gauge_2656,0
619204.1089108911,3350930.405940594,gauge_2657,0
619204.1089108911,3351136.326732673,gauge_2658,0
619204.1089108911,3351342.2475247523,gauge_2659,0
619204.1089108911,3351548.168316832,gauge_2660,0
619204.1089108911,3351754.089108911,gauge_2661,0
619204.1089108911,3351960.00990099,gauge_2662,0
619204.1089108911,3352165.9306930695,gauge_2663,0
619204.1089108911,3352371.8514851485,gauge_2664,0
619204.1089108911,3352577.7722772276,gauge_2665,0
619204.1089108911,3352783.693069307,gauge_2666,0
619204.1089108911,3352989.613861386,gauge_2667,0
619204.1089108911,3353195.5346534653,gauge_2668,0
619204.1089108911,3353401.4554455443,gauge_2669,0
619204.1089108911,3353607.376237624,gauge_2670,0
619204.1089108911,3353813.297029703,gauge_2671,0
619204.1089108911,3354019.217821782,gauge_2672,0
619204.1089108911,3354225.1386138615,gauge_2673,0
619204.1089108911,3354431.0594059406,gauge_2674,0
619204.1089108911,3354636.9801980196,gauge_2675,0
619204.1089108911,3354842.900990099,gauge_2676,0
619204.1089108911,3355048.8217821782,gauge_2677,0
619204.1089108911,3355254.7425742573,gauge_2678,0
619204.1089108911,3355460.663366337,gauge_2679,0
619204.1089108911,3355666.584158416,gauge_2680,0
619204.1089108911,3355872.504950495,gauge_2681,0
619204.1089108911,3356078.425742574,gauge_2682,0
619204.1089108911,3356284.3465346536,gauge_2683,0
619204.1089108911,3356490.2673267326,gauge_2684,0
619204.1089108911,3356696.1881188117,gauge_2685,0
619204.1089108911,3356902.108910891,gauge_2686,0
619204.1089108911,3357108.0297029703,gauge_2687,0
619204.1089108911,3357313.9504950494,gauge_2688,0
619204.1089108911,3357519.871287129,gauge_2689,0
619204.1089108911,3357725.792079208,gauge_2690,0
619204.1089108911,3357931.712871287,gauge_2691,0
619204.1089108911,3358137.6336633665,gauge_2692,0
619204.1089108911,3358343.5544554456,gauge_2693,0
619204.1089108911,3358549.4752475247,gauge_2694,0
619204.1089108911,3358755.3960396037,gauge_2695,0
619204.1089108911,3358961.3168316833,gauge_2696,0
619204.1089108911,3359167.2376237623,gauge_2697,0
619204.1089108911,3359373.1584158414,gauge_2698,0
619204.1089108911,3359579.079207921,gauge_2699,0
619420.7425742574,3339192.920792079,gauge_270,0
619420.7425742574,3339398.8415841586,gauge_271,0
619420.7425742574,3339604.7623762377,gauge_272,0
619420.7425742574,3339810.6831683167,gauge_273,0
619420.7425742574,3340016.6039603963,gauge_274,0
619420.7425742574,3340222.5247524753,gauge_275,0
619420.7425742574,3340428.4455445544,gauge_276,0
619420.7425742574,3340634.3663366335,gauge_277,0
619420.7425742574,3340840.287128713,gauge_278,0
619420.7425742574,3341046.207920792,gauge_279,0
619420.7425742574,3341252.128712871,gauge_2710,0
619420.7425742574,3341458.0495049506,gauge_2711,0
619420.7425742574,3341663.9702970297,gauge_2712,0
619420.7425742574,3341869.891089109,gauge_2713,0
619420.7425742574,3342075.8118811883,gauge_2714,0
619420.7425742574,3342281.7326732674,gauge_2715,0
619420.7425742574,3342487.6534653464,gauge_2716,0
619420.7425742574,3342693.574257426,gauge_2717,0
619420.7425742574,3342899.495049505,gauge_2718,0
619420.7425742574,3343105.415841584,gauge_2719,0
619420.7425742574,3343311.336633663,gauge_2720,0
619420.7425742574,3343517.2574257427,gauge_2721,0
619420.7425742574,3343723.1782178218,gauge_2722,0
619420.7425742574,3343929.099009901,gauge_2723,0
619420.7425742574,3344135.0198019804,gauge_2724,0
619420.7425742574,3344340.9405940594,gauge_2725,0
619420.7425742574,3344546.8613861385,gauge_2726,0
619420.7425742574,3344752.782178218,gauge_2727,0
619420.7425742574,3344958.702970297,gauge_2728,0
619420.7425742574,3345164.623762376,gauge_2729,0
619420.7425742574,3345370.5445544557,gauge_2730,0
619420.7425742574,3345576.4653465347,gauge_2731,0
